ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,0.0,0.0,,,1239,1.513,79.5,1200,1.465,72.4,,,0.000
33,0.0,0.0,,,1187,1.449,70.1,1157,1.413,64.6,,,0.000
66,0.0,0.0,,,1151,1.405,63.5,1117,1.364,57.3,,,0.176
100,0.0,0.0,,,1109,1.354,55.8,1078,1.316,50.2,,,0.527
133,0.0,0.0,,,1073,1.310,49.3,1042,1.272,43.6,,,0.879
166,0.0,0.0,,,1029,1.256,41.3,1007,1.230,37.3,,,1.055
200,0.0,0.0,,,1001,1.222,36.2,970,1.184,30.5,2.19319,2.26255,1.318
233,0.0,0.0,,,966,1.179,29.8,942,1.150,25.4,2.19319,2.26255,1.494
266,0.0,0.0,,,938,1.145,24.7,916,1.118,20.7,2.19319,2.26255,1.582
300,0.0,0.0,,,910,1.111,19.6,892,1.089,16.3,2.19319,2.26255,1.670
333,0.0,0.0,,,895,1.093,16.8,871,1.063,12.5,2.19319,2.26255,1.670
366,0.0,0.0,,,877,1.071,13.6,851,1.039,8.8,2.19319,2.26255,1.758
400,0.0,0.0,,,856,1.045,9.7,841,1.027,7.0,2.19319,2.26255,1.934
433,0.0,0.0,,,850,1.038,8.6,835,1.020,5.9,2.19287,2.26196,2.197
466,0.0,0.0,,,837,1.022,6.3,825,1.007,4.1,2.19287,2.26196,2.373
500,0.0,0.0,,,836,1.021,6.1,820,1.001,3.2,2.19287,2.26196,2.812
533,0.0,0.0,,,828,1.011,4.6,818,0.999,2.8,2.19287,2.26196,3.340
566,0.0,0.0,,,828,1.011,4.6,819,1.000,3.0,2.19287,2.26196,3.867
600,0.0,0.0,,,824,1.006,3.9,820,1.001,3.2,2.19287,2.26196,4.395
633,0.0,0.0,,,824,1.006,3.9,814,0.994,2.1,2.19287,2.26196,5.010
666,0.0,0.0,,,824,1.006,3.9,818,0.999,2.8,2.19332,2.26239,5.537
700,0.0,0.0,,,822,1.004,3.5,814,0.994,2.1,2.19332,2.26239,5.889
