ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,0.0,0.0,,,2805,3.425,364.9,2780,3.394,360.4,,,1.701
33,0.0,0.0,,,2704,3.302,346.5,2665,3.254,339.4,,,1.701
66,0.0,0.0,,,2610,3.187,329.4,2553,3.117,319.0,,,1.877
100,0.0,0.0,,,2541,3.103,316.8,2463,3.007,302.6,,,2.141
133,0.0,0.0,,,2472,3.018,304.2,2382,2.908,287.8,,,2.405
166,0.0,0.0,,,2401,2.932,291.3,2298,2.806,272.5,,,2.405
200,0.0,0.0,,,2343,2.861,280.7,2221,2.712,258.5,2.18327,2.24978,2.492
233,0.0,0.0,,,2275,2.778,268.3,2151,2.626,245.7,2.18327,2.24978,2.756
266,0.0,0.0,,,2221,2.712,258.5,2093,2.556,235.2,2.18327,2.24978,2.932
300,0.0,0.0,,,2173,2.653,249.7,2033,2.482,224.2,2.18327,2.24978,3.020
333,0.0,0.0,,,2114,2.581,239.0,1979,2.416,214.4,2.18327,2.24978,3.020
366,0.0,0.0,,,2081,2.541,233.0,1924,2.349,204.4,2.18327,2.24978,3.020
400,0.0,0.0,,,2021,2.468,222.0,1895,2.314,199.1,2.18192,2.24967,3.020
433,0.0,0.0,,,1982,2.420,214.9,1842,2.249,189.4,2.18192,2.24967,2.932
466,0.0,0.0,,,1940,2.369,207.3,1804,2.203,182.5,2.18192,2.24967,2.844
500,0.0,0.0,,,1908,2.330,201.5,1765,2.155,175.4,2.18192,2.24967,2.844
533,0.0,0.0,,,1862,2.274,193.1,1727,2.109,168.5,2.18192,2.24967,2.932
566,0.0,0.0,,,1828,2.232,186.9,1693,2.067,162.3,2.18192,2.24967,3.371
600,0.0,0.0,,,1798,2.195,181.4,1652,2.017,154.8,2.18192,2.24967,4.075
633,0.0,0.0,,,1763,2.153,175.0,1618,1.976,148.6,2.18216,2.25021,4.953
666,0.0,0.0,,,1728,2.110,168.7,1583,1.933,142.2,2.18216,2.25021,5.832
700,0.0,0.0,,,1701,2.077,163.7,1547,1.889,135.7,2.18216,2.25021,6.799
733,0.0,0.0,,,1668,2.037,157.7,1514,1.849,129.7,2.18216,2.25021,7.590
766,0.0,0.0,,,1642,2.005,153.0,1475,1.801,122.5,2.18216,2.25021,8.381
800,0.0,0.0,,,1607,1.962,146.6,1438,1.756,115.8,2.18216,2.25021,9.172
833,0.0,0.0,,,1574,1.922,140.6,1398,1.707,108.5,2.18216,2.25021,10.051
866,0.0,0.0,,,1547,1.889,135.7,1364,1.665,102.3,2.18243,2.24971,10.842
