ms,valve_a_pct,valve_b_pct,q_des_csv,qdes,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg,esn_weights=,esn_alpha=0.0,esn_model=/home/hosodalab2/Desktop/MyRobot/MyRobot_RasPi_Desktop_Mix/desktop/data/esn/esn_full_reference6.npz,angle_unit=deg
1,50.0,50.0,0.8905090634457871,0.0,0.0,0.0,2785,3.400488400488401,361.2728937728938,2785,3.400488400488401,361.2728937728938,2.5979550461452137,2.572222714070923,0.0
33,50.0,50.0,1.3184827733378626,0.0,0.0,0.0,2681,3.2735042735042734,342.3205128205128,2716,3.316239316239316,348.69871794871796,2.5981202853515235,2.5731165669133578,0.0
66,49.93479799891173,50.06520200108827,1.7584380329357228,-0.5739579040311398,-0.5739579040311398,-0.1304040021765308,2603,3.178266178266178,328.10622710622704,2598,3.172161172161172,327.1950549450549,2.5162404334648447,2.5027505562585124,-0.17578125
101,49.956423908058966,50.043576091941034,1.934,-0.3575952705323253,-0.3575952705323253,-0.08715218388206566,2507,3.0610500610500613,310.61172161172163,2506,3.05982905982906,310.4294871794872,2.5162404334648447,2.3553633711814945,-0.17578125
132,49.99054778555211,50.00945221444789,1.934,-0.20639063379087474,-0.20639063379087474,-0.018904428895774136,2467,3.012210012210012,303.3223443223443,2465,3.0097680097680097,302.95787545787545,2.410520897542257,2.3553633711814945,-0.17578125
165,49.953372673030664,50.046627326969336,1.934,-0.3670254953703811,-0.3670254953703811,-0.09325465393867433,2449,2.9902319902319903,300.04212454212455,2446,2.9865689865689866,299.4954212454212,2.336074695448973,2.254860117637854,-0.17578125
198,50.10164353603577,49.89835646396423,2.348182503651312,0.2792615649616539,0.2792615649616539,0.20328707207154487,2452,2.993894993894994,300.58882783882785,2454,2.9963369963369964,300.9532967032967,2.326403814284962,2.2456129797727153,-0.17578125
231,50.23236024994167,49.76763975005833,2.78628714476387,0.8378792273582176,0.8378792273582176,0.46472049988334496,2459,3.0024420024420024,301.86446886446885,2456,2.998778998778999,301.31776556776555,2.326403814284962,2.2459140645019047,-0.17578125
264,50.4022445631257,49.5977554368743,3.1434546133254964,1.5563272626476752,1.5563272626476752,0.8044891262513971,2448,2.989010989010989,299.8598901098901,2439,2.978021978021978,298.21978021978026,2.3305684275008347,2.2459140645019047,-0.17578125
452,50.61759425846366,49.38240574153634,2.936424824001772,2.459052769700648,2.459052769700648,1.2351885169273196,2465,3.0097680097680097,302.95787545787545,2437,2.9755799755799757,297.85531135531136,2.3250447016382614,2.2457851516124063,-0.17578125
457,50.811425807913665,49.188574192086335,2.9234270666687516,3.2523355433929035,3.2523355433929035,1.622851615827333,2466,3.010989010989011,303.14010989010984,2438,2.976800976800977,298.03754578754575,2.3250447016382614,2.2457851516124063,-0.17578125
463,50.88988172787075,49.11011827212925,2.906919634668195,3.5311895840351353,3.5311895840351353,1.7797634557414974,2475,3.021978021978022,304.78021978021974,2445,2.9853479853479854,299.3131868131868,2.3293287658304433,2.2457851516124063,-0.17578125
470,50.83580238221511,49.16419761778489,2.8895635727053777,3.2304154131445957,3.2304154131445957,1.671604764430211,2469,3.0146520146520146,303.6868131868132,2431,2.9682539682539684,296.76190476190476,2.3293287658304433,2.2457851516124063,-0.17578125
476,50.71521831706449,49.28478168293551,2.875206605647471,2.646672185863363,2.646672185863363,1.4304366341289798,2471,3.017094017094017,304.051282051282,2440,2.9792429792429793,298.40201465201466,2.3293287658304433,2.2457851516124063,-0.17578125
487,50.60518169819585,49.39481830180415,2.8467747891753574,2.1191003884454873,2.1191003884454873,1.2103633963916933,2468,3.0134310134310134,303.50457875457874,2440,2.9792429792429793,298.40201465201466,2.3293287658304433,2.2457851516124063,-0.17578125
495,50.53626294763327,49.46373705236673,2.8247512880028327,1.7792413621387988,1.7792413621387988,1.0725258952665355,2462,3.006105006105006,302.41117216117215,2420,2.954822954822955,294.757326007326,2.3293287658304433,2.246036003870219,-0.17578125
528,50.58871296249375,49.41128703750625,2.812,2.4085730328087513,2.4085730328087513,1.1774259249874968,2459,3.0024420024420024,301.86446886446885,2426,2.9621489621489623,295.8507326007326,2.319662686176371,2.246036003870219,0.087890625
561,50.50844071751652,49.49155928248348,2.812,1.9914406517470375,1.9914406517470375,1.0168814350330426,2467,3.012210012210012,303.3223443223443,2440,2.9792429792429793,298.40201465201466,2.3234126876924757,2.246626491152383,0.17578125
594,50.339849010311255,49.660150989688745,2.812,1.1702563854478392,1.1702563854478392,0.6796980206225172,2464,3.0085470085470085,302.77564102564105,2434,2.971916971916972,297.30860805860806,2.324300077923798,2.2467106854746945,0.17578125
627,50.288603216662025,49.711396783337975,2.956362346668883,0.9302808078246034,0.9302808078246034,0.5772064333240436,2466,3.010989010989011,303.14010989010984,2427,2.9633699633699635,296.03296703296706,2.324300077923798,2.2454069490760236,0.17578125
660,49.96767652504936,50.03232347495064,3.1331893333277354,-0.47467405437076327,-0.47467405437076327,-0.06464694990127978,2478,3.0256410256410255,305.32692307692304,2448,2.989010989010989,299.8598901098901,2.3279811051810118,2.2454069490760236,0.17578125
693,49.521739462657266,50.478260537342734,3.304163604702095,-2.3965160725522674,-2.3965160725522674,-0.9565210746854718,2475,3.021978021978022,304.78021978021974,2437,2.9755799755799757,297.85531135531136,2.3266136086131626,2.2460219202246736,0.17578125
