ms,valve_a_pct,valve_b_pct,q_des_csv,qdes,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2A,tension_0x2B,enc_deg,esn_model=,esn_weights=,esn_alpha=0.0,esn_warmup_steps=0,angle_unit=deg
1,50.00571639484198,49.99428360515802,0.02494426824264475,0.02494426824264475,,0.011432789683966292,0,0.0,0.0,0,0.0,0.0,2.1984232042306417,2.198423675117198,-0.0
33,50.30338526026587,49.69661473973413,1.3234094133204004,1.3234094133204004,,0.6067705205317376,0,0.0,0.0,0,0.0,0.0,2.1987483835343755,2.198748837894434,-0.0
67,50.409368683429584,49.590631316570416,1.7618205406978753,1.7618205406978753,,0.8187373668591653,0,0.0,0.0,0,0.0,0.0,2.1990803345445453,2.1990808029122144,-0.0
100,50.45616739528358,49.54383260471642,1.934,1.934,,0.9123347905671597,0,0.0,0.0,0,0.0,0.0,2.1994120717004986,2.199412560104878,-0.0
133,50.46422572853633,49.53577427146367,1.934,1.934,,0.9284514570726597,0,0.0,0.0,0,0.0,0.0,2.199748153178024,2.199748623029239,-0.0
167,50.4744643405051,49.5255356594949,1.9435139434275384,1.9435139434275384,,0.9489286810101972,0,0.0,0.0,0,0.0,0.0,2.2000791081522384,2.200079583507272,-0.0
200,50.581185360389405,49.418814639610595,2.373869047020586,2.373869047020586,,1.1623707207788163,0,0.0,0.0,0,0.0,0.0,2.2004116624573036,2.200412125953618,-0.0
233,50.69245857802019,49.30754142197981,2.816263647989059,2.816263647989059,,1.3849171560403666,0,0.0,0.0,0,0.0,0.0,2.2007461883374755,2.2007466428061657,-0.0
267,50.78432035767902,49.21567964232098,3.1659102548239275,3.1659102548239275,,1.5686407153580375,0,0.0,0.0,0,0.0,0.0,2.2010769222264064,2.201077354317776,-0.0
300,50.81724055033727,49.18275944966273,3.252,3.252,,1.6344811006745394,0,0.0,0.0,0,0.0,0.0,2.201405619359525,2.2014060544353673,-0.0
333,50.83079055020177,49.16920944979823,3.252,3.252,,1.6615811004035392,0,0.0,0.0,0,0.0,0.0,2.2017348557520693,2.201735273931753,-0.0
367,50.843901593500696,49.156098406499304,3.2500845531806046,3.2500845531806046,,1.6878031870013963,0,0.0,0.0,0,0.0,0.0,2.2020657738716847,2.2020663694383527,-0.0
400,50.83763276166398,49.16236723833602,3.1636372053399686,3.1636372053399686,,1.6752655233279647,0,0.0,0.0,0,0.0,0.0,2.202388936717291,2.202389379802975,-0.0
433,50.81031955635243,49.18968044364757,2.986931634674004,2.986931634674004,,1.6206391127048696,0,0.0,0.0,0,0.0,0.0,2.2027107810334217,2.202711247687674,-0.0
467,50.80240502564504,49.19759497435496,2.898087653883356,2.898087653883356,,1.604810051290067,0,0.0,0.0,0,0.0,0.0,2.2030311761514594,2.2030316441526305,-0.0
500,50.79475196994164,49.20524803005836,2.812,2.812,,1.5895039398832935,0,0.0,0.0,0,0.0,0.0,2.203345291832827,2.2033457597042263,-0.0
533,50.80646863649115,49.19353136350885,2.812,2.812,,1.6129372729822937,0,0.0,0.0,0,0.0,0.0,2.2036563628221506,2.2036567332236285,-0.0
567,50.81818530304065,49.18181469695935,2.812,2.812,,1.6363706060812935,0,0.0,0.0,0,0.0,0.0,2.203968771750022,2.20396931057058,-0.0
600,50.82998725136742,49.17001274863258,2.8123721386621083,2.8123721386621083,,1.6599745027348454,0,0.0,0.0,0,0.0,0.0,2.204269246023781,2.2042696537896633,-0.0
633,50.88245406553312,49.11754593446688,2.990184197334728,2.990184197334728,,1.7649081310662345,0,0.0,0.0,0,0.0,0.0,2.204570095917009,2.204570559418237,-0.0
667,50.935623250864765,49.064376749135235,3.1678282018799524,3.1678282018799524,,1.8712465017295314,0,0.0,0.0,0,0.0,0.0,2.204862982808453,2.2048633538427493,-0.0
700,50.98840395939173,49.01159604060827,3.3405471439857504,3.3405471439857504,,1.9768079187834662,0,0.0,0.0,0,0.0,0.0,2.2051481761726692,2.205148499242418,-0.0
733,51.063677228155356,48.936322771844644,3.608275094876362,3.608275094876362,,2.1273544563107056,0,0.0,0.0,0,0.0,0.0,2.2054307289717268,2.2054310362342178,-0.0
767,51.1607860309192,48.8392139690808,3.9664175944977904,3.9664175944977904,,2.3215720618383893,0,0.0,0.0,0,0.0,0.0,2.2057111182033493,2.205711478470467,-0.0
800,51.29575689646363,48.70424310353637,4.483264685314769,4.483264685314769,,2.5915137929272554,0,0.0,0.0,0,0.0,0.0,2.2059813042048164,2.2059816855997387,-0.0
833,51.457755865547874,48.542244134452126,5.108655371148415,5.108655371148415,,2.91551173109575,0,0.0,0.0,0,0.0,0.0,2.2062407470921914,2.2062409156623555,-0.0
867,51.681139484797,48.318860515203,5.9905356073497,5.9905356073497,,3.362278969594005,0,0.0,0.0,0,0.0,0.0,2.2065013255911916,2.2065017180147932,-0.0
900,51.84427745657182,48.15572254342818,6.59349156130382,6.59349156130382,,3.688554913143635,0,0.0,0.0,0,0.0,0.0,2.2067629992225766,2.20676351047653,-0.0
933,52.01409049569532,47.98590950430468,7.214612246337997,7.214612246337997,,4.0281809913906415,0,0.0,0.0,0,0.0,0.0,2.2069912254729127,2.206991546158493,-0.0
967,52.18555445176945,47.81444554823055,7.831643829385956,7.831643829385956,,4.3711089035388975,0,0.0,0.0,0,0.0,0.0,2.2072256290928762,2.207225905228963,-0.0
1000,52.31702057568601,47.68297942431399,8.26292066280338,8.26292066280338,,4.6340411513720206,0,0.0,0.0,0,0.0,0.0,2.2074514696865926,2.2074517566935814,-0.0
