ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,59.9935663944297,60.0064336055703,0.08715445600000414,-0.012867211140595547,2809,3.42979242979243,365.6465201465202,2794,3.411477411477412,362.91300366300374,2.603043228784487,2.5678082972245826,0.0
33,59.987024923975355,60.012975076024645,-0.0010763146666889303,-0.025950152049296064,2782,3.396825396825397,360.72619047619054,2783,3.3980463980463984,360.90842490842493,2.6032452438247136,2.5673306507923295,0.0
67,59.986625823101406,60.013374176898594,-0.088,-0.02674835379718659,2783,3.3980463980463984,360.90842490842493,2794,3.411477411477412,362.91300366300374,2.6028013845646147,2.5673306507923295,0.0
100,59.986244683716194,60.013755316283806,-0.08818281333335228,-0.027510632567618806,2789,3.4053724053724057,362.00183150183153,2777,3.390720390720391,359.8150183150184,2.6028013845646147,2.567149031781991,0.0
133,59.978845837907606,60.021154162092394,-0.176,-0.04230832418479036,2793,3.4102564102564106,362.7307692307692,2792,3.4090354090354094,362.54853479853483,2.6021283123072543,2.567512289076949,0.0
167,59.97147894159653,60.02852105840347,-0.176,-0.05704211680693528,2793,3.4102564102564106,362.7307692307692,2803,3.4224664224664227,364.5531135531136,2.602819810965123,2.567317637387123,0.0
200,59.950366532730314,60.049633467269686,-0.35217941509090656,-0.09926693453936551,2800,3.418803418803419,364.0064102564103,2781,3.395604395604396,360.5439560439561,2.6027111123137163,2.567317637387123,0.0
233,59.948518464370096,60.051481535629904,-0.4400666266666433,-0.10296307125981223,2794,3.411477411477412,362.91300366300374,2808,3.428571428571429,365.4642857142857,2.6027111123137163,2.5673095215501016,0.0
267,59.93317491720035,60.06682508279965,-0.5308000574117694,-0.1336501655993048,2789,3.4053724053724057,362.00183150183153,2791,3.407814407814408,362.36630036630044,2.6022948066186062,2.567469606545631,0.0
300,59.91070873581458,60.08929126418542,-0.7033461546666434,-0.17858252837084,2792,3.4090354090354094,362.54853479853483,2796,3.4139194139194142,363.2774725274726,2.6028908044303796,2.5672027598978002,0.0
333,59.90687798212108,60.09312201787892,-0.879,-0.18624403575783266,2794,3.411477411477412,362.91300366300374,2797,3.4151404151404154,363.459706959707,2.6029780860914373,2.5672027598978002,0.0
367,59.910629614570894,60.089370385429106,-0.8807657225882275,-0.1787407708582085,2789,3.4053724053724057,362.00183150183153,2794,3.411477411477412,362.91300366300374,2.6029780860914373,2.5672774783626147,0.0
400,59.93346623746609,60.06653376253391,-0.9661509200001097,-0.13306752506781738,2789,3.4053724053724057,362.00183150183153,2810,3.4310134310134313,365.82875457875457,2.602934516137402,2.567381306064429,0.0
433,60.02442254448821,59.97557745551179,-0.5165448987875838,0.04884508897642359,2790,3.406593406593407,362.184065934066,2802,3.4212454212454215,364.3708791208792,2.6031823794814555,2.5672483741532766,0.0
467,60.12311899218306,59.87688100781694,0.19302648438250278,0.24623798436612065,2785,3.400488400488401,361.2728937728938,2804,3.423687423687424,364.735347985348,2.6033295427680994,2.567560430651779,-0.087890625
500,60.17912574151664,59.82087425848336,0.9685538835455207,0.3582514830332917,2792,3.4090354090354094,362.54853479853483,2806,3.4261294261294264,365.0998168498169,2.603282963523714,2.567560430651779,-0.087890625
533,60.24825475294403,59.75174524705597,1.7674054214544435,0.4965095058880564,2794,3.411477411477412,362.91300366300374,2791,3.407814407814408,362.36630036630044,2.603282963523714,2.567584082095875,-0.087890625
567,60.297828389620484,59.702171610379516,2.559790945000029,0.5956567792409708,2794,3.411477411477412,362.91300366300374,2793,3.4102564102564106,362.7307692307692,2.6030543718584824,2.56743490153423,-0.087890625
600,60.33658339235778,59.66341660764222,3.077216059999873,0.6731667847155578,2794,3.411477411477412,362.91300366300374,2796,3.4139194139194142,363.2774725274726,2.60333768712021,2.567803258359791,-0.087890625
633,60.40648906096621,59.59351093903379,3.698451416000163,0.8129781219324135,2792,3.4090354090354094,362.54853479853483,2800,3.418803418803419,364.0064102564103,2.6031223747325325,2.567803258359791,-0.087890625
667,60.45038002252929,59.54961997747071,4.314542329294052,0.9007600450585718,2789,3.4053724053724057,362.00183150183153,2788,3.4041514041514045,361.8195970695971,2.6031223747325325,2.567552313663449,-0.087890625
700,60.476101375288714,59.523898624711286,4.6584966933332685,0.9522027505774259,2785,3.400488400488401,361.2728937728938,2794,3.411477411477412,362.91300366300374,2.6026105614115687,2.567682889887778,-0.087890625
733,60.53154343707103,59.46845656292897,5.015315505121113,1.0630868741420543,2786,3.401709401709402,361.4551282051283,2786,3.401709401709402,361.4551282051283,2.6028472366677637,2.5677630879403677,-0.087890625
767,60.58707363992587,59.41292636007413,5.4565733938824685,1.1741472798517445,2801,3.4200244200244203,364.18864468864473,2790,3.406593406593407,362.184065934066,2.6029100888712753,2.5677630879403677,-0.087890625
800,60.63752761195229,59.36247238804771,5.801885742363818,1.2750552239045785,2793,3.4102564102564106,362.7307692307692,2788,3.4041514041514045,361.8195970695971,2.6029100888712753,2.5672508927672144,-0.087890625
833,60.704489832874486,59.295510167125514,6.245343640000109,1.4089796657489777,2807,3.4273504273504276,365.2820512820513,2802,3.4212454212454215,364.3708791208792,2.6020329351152562,2.5675363596951146,-0.087890625
867,60.76508537662271,59.23491462337729,6.689442334794316,1.5301707532454172,2798,3.4163614163614167,363.64194139194143,2794,3.411477411477412,362.91300366300374,2.6027222532551977,2.5676778513921152,-0.087890625
