ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1,60.317602818993564,59.693432079012545,1.846,,2778,3.3919413919413923,359.9972527472528,2778,3.3919413919413923,359.9972527472528,2.607030010086558,2.565362833055022,0.0
33,60.55529801432863,59.45338182393376,1.846,,2791,3.407814407814408,362.36630036630044,2779,3.3931623931623935,360.17948717948724,2.607030010086558,2.565280650992667,0.0
67,60.23567811348043,59.774995554248925,1.846,,2774,3.3870573870573875,359.2683150183151,2778,3.3919413919413923,359.9972527472528,2.606486554208376,2.565280650992667,0.0
100,60.18990835527725,59.82335600842992,1.846238159999814,,2760,3.3699633699633704,356.717032967033,2760,3.3699633699633704,356.717032967033,2.606978176878758,2.5650085559207847,0.0
133,60.36917804607701,59.64182161177658,1.9351847528179356,,2774,3.3870573870573875,359.2683150183151,2767,3.378510378510379,357.99267399267404,2.60674909834209,2.5653281707512443,0.0
168,60.58040819973963,59.42748667329719,2.021,,2789,3.4053724053724057,362.00183150183153,2775,3.3882783882783887,359.4505494505495,2.60674909834209,2.5652564723282305,0.0
200,60.59553718949693,59.412346900151725,2.021,,2780,3.3943833943833948,360.36172161172163,2762,3.372405372405373,357.0815018315019,2.6062798679783663,2.5652564723282305,0.0
233,60.62380225353776,59.38194362836873,2.021,,2780,3.3943833943833948,360.36172161172163,2769,3.3809523809523814,358.35714285714295,2.606737931535298,2.56504307200422,0.0
267,60.75223507380178,59.246916910318504,2.021,,2784,3.3992673992673996,361.0906593406594,2777,3.390720390720391,359.8150183150184,2.6063939431414815,2.565413849417084,0.087890625
300,61.019003867530365,58.975450143572935,2.021,,2790,3.406593406593407,362.184065934066,2774,3.3870573870573875,359.2683150183151,2.6063939431414815,2.5652880583975755,0.087890625
334,61.18343082630729,58.80489301626237,2.0233988000007908,,2792,3.4090354090354094,362.54853479853483,2777,3.390720390720391,359.8150183150184,2.605990062008272,2.565440406481801,0.087890625
367,61.395772067381635,58.58972717604358,2.112813604235673,,2787,3.4029304029304033,361.6373626373627,2767,3.378510378510379,357.99267399267404,2.6064325901272416,2.565440406481801,0.087890625
400,61.77124355441344,58.21078702913466,2.2860702890953597,,2798,3.4163614163614167,363.64194139194143,2764,3.3748473748473753,357.44597069597074,2.606257540466508,2.565038041276623,0.087890625
433,62.3075203081063,57.680392756817234,2.8214490400004433,,2812,3.4334554334554337,366.1932234432235,2747,3.3540903540903537,354.3479853479853,2.606257540466508,2.565901446926239,0.263671875
467,62.90895019235055,57.09024090668211,3.620994704791473,,2825,3.4493284493284495,368.56227106227107,2717,3.317460317460317,348.88095238095235,2.5985903061365527,2.5670773969179392,1.318359375
500,63.658133168402074,56.354188943013284,4.397345118067641,,2857,3.4884004884004884,374.3937728937729,2693,3.288156288156288,344.50732600732596,2.6004522653168367,2.5670773969179392,2.63671875
533,64.39541161177813,55.65590499379371,5.459102412306948,,2900,3.540903540903541,382.2298534798535,2664,3.2527472527472527,339.2225274725275,2.600272683024214,2.562881223439591,3.515625
567,65.46701748875306,54.58506707089435,6.264836213393286,,2917,3.561660561660562,385.32783882783883,2633,3.214896214896215,333.5732600732601,2.600272683024214,2.5638181077254947,4.306640625
600,66.49073747331322,53.579282422703244,7.385477966978923,,2950,3.601953601953602,391.34157509157507,2598,3.172161172161172,327.1950549450549,2.5957996920852184,2.5621708405907797,5.361328125
633,67.07695243319371,52.99825435384313,8.540191286060487,,2979,3.6373626373626373,396.6263736263736,2575,3.144078144078144,323.00366300366295,2.592456032975814,2.5621708405907797,6.50390625
667,67.73685308466149,52.33697260566793,9.782741249119617,,3015,3.6813186813186816,403.1868131868132,2549,3.1123321123321124,318.26556776556777,2.5878951324817594,2.562322352984349,7.91015625
700,68.52686356251884,51.564869337854816,10.988100792733544,,3035,3.705738705738706,406.83150183150184,2524,3.081807081807082,313.709706959707,2.5878951324817594,2.554281237355112,8.876953125
733,69.43425485885342,50.63789268699128,12.053146516311454,,3055,3.7301587301587302,410.4761904761905,2497,3.048840048840049,308.78937728937734,2.5875358945339286,2.5553404054828657,9.4921875
767,69.9625292812408,50.12845198149286,13.024974185330526,,3091,3.774114774114774,417.03663003663,2472,3.0183150183150182,304.2335164835165,2.577845245842777,2.5553404054828657,10.37109375
800,70.67962204065093,49.41059454476226,13.80035323239527,,3109,3.796092796092796,420.3168498168498,2449,2.9902319902319903,300.04212454212455,2.5755489454003246,2.551997621917775,11.42578125
833,71.31941651295173,48.7768619352676,14.509841604090644,,3130,3.8217338217338215,424.14377289377285,2428,2.9645909645909647,296.21520146520146,2.5698859924775004,2.54413214874487,12.216796875
867,72.08227285398165,48.00134942862352,15.130297132060528,,3151,3.8473748473748475,427.970695970696,2404,2.9352869352869355,291.8415750915751,2.5698859924775004,2.5434056760343062,12.83203125
900,72.51992203196312,47.55370719404171,15.733688545302622,,3168,3.868131868131868,431.0686813186813,2383,2.90964590964591,288.01465201465203,2.5620298038384997,2.5434056760343062,13.798828125
933,72.84365598807427,47.238869010541116,16.533319985247534,,3187,3.8913308913308913,434.5311355311355,2371,2.8949938949938954,285.82783882783883,2.559205106277852,2.5353187938834174,14.58984375
967,73.2115941848718,46.87865810139513,17.327377726355497,,3210,3.9194139194139193,438.7225274725274,2358,2.8791208791208787,283.4587912087911,2.553172629567342,2.5281615890043234,15.29296875
1000,73.82257424520157,46.27406024955841,17.930942014183195,,3220,3.9316239316239314,440.5448717948717,2346,2.864468864468864,281.27197802197793,2.553172629567342,2.5227985962291366,15.64453125
1033,74.4955702350752,45.599303380675934,18.372367127999023,,3222,3.934065934065934,440.9093406593406,2325,2.8388278388278385,277.4450549450549,2.5497918549259544,2.5227985962291366,15.908203125
1067,74.95289261043159,45.14529958024182,18.63871557788282,,3243,3.9597069597069594,444.7362637362637,2307,2.8168498168498166,274.16483516483515,2.542242918838061,2.5221263395483455,16.34765625
1100,75.12165083550204,44.957082610452154,18.896596248001966,,3259,3.979242979242979,447.6520146520146,2295,2.802197802197802,271.97802197802196,2.537978450919745,2.5189152663420304,17.2265625
1133,75.4985066164087,44.58984534156738,19.16662041599996,,3283,4.0085470085470085,452.02564102564105,2280,2.7838827838827838,269.24450549450546,2.537978450919745,2.503662475695952,18.10546875
1167,76.14175434334332,43.95755673216476,19.701277831915228,,3301,4.03052503052503,455.3058608058608,2267,2.768009768009768,266.87545787545787,2.5372942063051243,2.503662475695952,18.369140625
1200,76.45232535421978,43.64312338888118,20.30433438227679,,3320,4.0537240537240535,458.768315018315,2250,2.7472527472527473,263.7774725274725,2.5269081534781086,2.499541317885321,18.6328125
1233,76.06668228460893,43.98174722676317,20.92621818909297,,3317,4.05006105006105,458.2216117216117,2244,2.73992673992674,262.684065934066,2.521606216679336,2.49751274821335,19.3359375
1267,75.99437171259841,44.05813196601617,21.544478813179683,,3319,4.052503052503052,458.5860805860805,2241,2.7362637362637363,262.1373626373626,2.521606216679336,2.4818420085184383,19.775390625
1300,76.00558528340436,44.043571198015265,22.061187682727077,,3321,4.054945054945055,458.95054945054943,2233,2.726495726495726,260.6794871794871,2.52493107110165,2.4818420085184383,19.599609375
1333,75.42393373911811,44.609205734295074,22.146912863817608,,3322,4.056166056166056,459.1327838827838,2244,2.73992673992674,262.684065934066,2.5192811195519713,2.482537872212439,19.51171875
1367,75.31554637074598,44.700481191838,22.04963051388254,,3311,4.042735042735043,457.1282051282051,2242,2.7374847374847375,262.3195970695971,2.52141703431262,2.4827285508227255,19.599609375
1400,75.00106391146726,44.99556670444919,21.531178816668433,,3316,4.048840048840049,458.0393772893773,2249,2.746031746031746,263.59523809523813,2.52141703431262,2.4825223048660217,19.599609375
1433,75.03687954364541,44.95647511898323,20.55034038544625,,3312,4.043956043956044,457.31043956043953,2243,2.7387057387057387,262.5018315018315,2.5223214611801485,2.4825223048660217,19.599609375
1467,74.57862494768021,45.39285684685297,19.305535412285227,,3319,4.052503052503052,458.5860805860805,2256,2.7545787545787546,264.87087912087907,2.521931240556984,2.484163403059146,19.51171875
1500,73.8840509510763,46.064418382155175,17.928492149240217,,3294,4.021978021978022,454.03021978021974,2273,2.7753357753357752,267.9688644688644,2.5310439232079047,2.482910068526162,19.3359375
