ms,ca,cb,caper,cbper,q,qdes,dq,dqdes,pa,pb,Ta,Tb,pid_u
0,2.967077489923515,3.032922510076485,59.34154979847029,60.65845020152971,0.0,-4.389611654807722,0.0,0.0,362.36630036630044,361.4551282051283,2.5774693773040593,2.630799844367356,-0.6584502015297071
33,2.9323250593363617,3.0676749406636383,58.64650118672723,61.35349881327277,0.0,-4.389611654807722,0.0,0.0,360.5439560439561,363.2774725274726,2.5767771215923134,2.630799844367356,-0.6950486117430617
66,2.9017693335595887,3.0982306664404113,58.035386671191766,61.964613328808234,-0.263671875,-4.389611654807722,-7.886797842815263,0.0,360.72619047619054,367.6510989010989,2.579386744018729,2.6343098996076457,-0.6111145155354595
100,2.8816647667687323,3.1183352332312677,57.63329533537464,62.36670466462536,-0.966796875,-4.389611654807722,-21.094486831860902,0.0,361.6373626373627,373.48260073260076,2.579386744018729,2.6467211704763236,-0.40209133581712375
133,2.8596491170139378,3.1403508829860622,57.19298234027875,62.80701765972125,-1.40625,-4.389611654807722,-13.1693480683486,0.0,358.9038461538462,376.2161172161172,2.5986448818324863,2.653565639887458,-0.4403129950958888
166,2.8479692825832017,3.1520307174167983,56.959385651664036,63.040614348335964,-2.197265625,-4.389611654807722,-23.797549526739303,0.0,352.89010989010984,376.94505494505495,2.591522424967208,2.653565639887458,-0.23359668861471639
200,2.847616078980389,3.152383921019611,56.95232157960778,63.04767842039222,-3.251953125,-4.389611654807722,-31.580356723428157,0.0,345.60073260073256,380.4075091575092,2.5880002134554054,2.6499105088848056,-0.0070640720562503145
233,2.839050108621176,3.160949891378824,56.78100217242352,63.21899782757648,-3.603515625,-4.389611654807722,-10.537074992688252,0.0,343.5961538461538,381.68315018315025,2.5880002134554054,2.6349810932176996,-0.1713194071842624
266,2.8248879601067363,3.1751120398932637,56.49775920213472,63.50224079786528,-3.603515625,-4.389611654807722,0.0,0.0,342.3205128205128,381.68315018315025,2.5832653281686895,2.635675831907926,-0.28324297028879364
300,2.8144319796569404,3.1855680203430596,56.288639593138804,63.711360406861196,-3.779296875,-4.389611654807722,-5.28326680720315,0.0,339.7692307692308,384.05219780219784,2.5775123094386996,2.635675831907926,-0.20911960899591767
333,2.807130747110624,3.192869252889376,56.14261494221248,63.85738505778752,-4.04296875,-4.389611654807722,-7.9259769764416825,0.0,340.315934065934,383.50549450549454,2.5764820935037314,2.6363640016531447,-0.14602465092631983
366,2.799747601303302,3.200252398696698,55.994952026066045,64.00504797393396,-4.21875,-4.389611654807722,-5.267964347395252,0.0,337.9468864468864,383.68772893772893,2.5764820935037314,2.6354644998234202,-0.1476629161464334
400,2.7957087120593997,3.2042912879406003,55.91417424118799,64.085825758812,-4.482421875,-4.389611654807722,-7.924194515577636,0.0,337.2179487179487,386.23901098901104,2.5755382596776473,2.6354611524811262,-0.08077778487805136
433,2.791767508898792,3.208232491101208,55.83535017797584,64.16464982202416,-4.658203125,-4.389611654807722,-5.258380809689613,0.0,337.0357142857143,387.1501831501832,2.5755544288890975,2.6354611524811262,-0.07882406321215377
466,2.7873244306625087,3.2126755693374913,55.74648861325018,64.25351138674982,-4.74609375,-4.389611654807722,-2.639517905768605,0.0,335.21336996337,386.96794871794873,2.5755382596776473,2.636124487426162,-0.08886156472566141
500,2.7837246177553308,3.2162753822446692,55.67449235510661,64.32550764489339,-4.833984375,-4.389611654807722,-2.637486364011837,0.0,336.489010989011,389.15476190476187,2.575109339068169,2.6354892412468374,-0.07199625814357005
533,2.7810043893720335,3.218995610627967,55.620087787440674,64.37991221255933,-4.921875,-4.389611654807722,-2.6343432843875547,0.0,335.3956043956044,386.7857142857143,2.575109339068169,2.635492588642645,-0.05440456766593363
566,2.777188150202256,3.222811849797744,55.54376300404513,64.45623699595487,-4.921875,-4.389611654807722,0.0,0.0,334.11996336996333,386.6034798534799,2.5749995604890197,2.635492588642645,-0.07632478339553808
600,2.775604974718831,3.2243950252811686,55.51209949437662,64.48790050562337,-5.009765625,-4.389611654807722,-2.6295675882518776,0.0,334.48443223443223,388.4258241758242,2.5749405275359973,2.63633094820442,-0.03166350966851097
633,2.7749776798255086,3.2250223201744914,55.49955359651017,64.50044640348983,-5.09765625,-4.389611654807722,-2.631838007013711,0.0,337.5824175824176,391.15934065934067,2.575018254680692,2.63525668562088,-0.012545897866448812
666,2.7733296433480037,3.2266703566519963,55.46659286696007,64.53340713303993,-5.09765625,-4.389611654807722,0.0,0.0,333.93772893772893,388.2435897435897,2.575018254680692,2.6355090346364243,-0.03296072955009516
700,2.7719759841375713,3.2280240158624287,55.439519682751424,64.56048031724858,-5.09765625,-4.389611654807722,0.0,0.0,332.6620879120879,390.0659340659341,2.574849452104863,2.6355090346364243,-0.027073184208644963
