ms,ca,cb,caper,cbper,q,qdes,dq,dqdes,pa,pb,Ta,Tb,pid_u
0,2.9979238295412842,3.002076170458716,59.95847659082568,60.04152340917432,0.4440789473684211,0.08799377866333816,0.0,-2.6666666666666665,2.8177655677655684,-35.08699633699633,,,-0.08304681834863102
33,2.993502866906613,3.0064971330933874,59.870057338132256,60.129942661867744,0.795641447368421,-0.0022165839991842664,10.392375912589927,-2.6666666666666665,3.7289377289377263,-35.81593406593406,,,-0.25988532373548384
66,2.992201835685493,3.0077981643145075,59.844036713709855,60.155963286290145,1.147203947368421,-0.088,10.673642111210974,0.0,2.4532967032967052,-34.9047619047619,,,-0.31192657258028655
100,2.9899200521398814,3.010079947860119,59.79840104279762,60.20159895720238,1.498766447368421,-0.08839682933711444,10.532083636240008,-2.6666666666666665,1.906593406593394,-36.18040293040292,,,-0.40319791440475994
133,2.9885056643922243,3.011494335607776,59.77011328784448,60.22988671215552,1.850328947368421,-0.176,10.580208794336437,0.0,2.0888278388278256,-34.72252747252747,,,-0.45977342431103313
166,2.9887178823973644,3.011282117602636,59.774357647947284,60.225642352052716,2.0261101973684212,-0.176,5.259526210987001,0.0,2.8177655677655684,-35.26923076923076,,,-0.45128470410543314
200,2.986203652981662,3.0137963470183387,59.724073059633234,60.275926940366766,2.2018914473684212,-0.35243463882132275,5.268236854574399,-2.6363636363636367,2.4532967032967052,-38.91391941391942,,,-0.5518538807335293
233,2.9846157549674075,3.015384245032593,59.69231509934814,60.30768490065186,2.3776726973684212,-0.4400394853360097,5.2906409714638905,-2.6666666666666674,3.0,-34.54029304029303,,,-0.6153698013037184
266,2.9803404252607866,3.0196595747392134,59.60680850521573,60.39319149478427,2.7292351973684212,-0.5310834225910331,10.526127161420918,-5.176470588235296,3.0,-35.45146520146519,,,-0.7863829895685307
300,2.9775400255646005,3.0224599744354,59.550800511292,60.449199488708,3.0807976973684212,-0.7034605866716399,10.558219701362765,-5.33333333333333,2.271062271062257,-35.81593406593406,,,-0.8983989774159995
333,2.9780144286010692,3.0219855713989308,59.560288572021385,60.439711427978615,3.2565789473684212,-0.879,5.277815183882711,0.0,3.1822344322344316,-36.72710622710621,,,-0.8794228559572248
366,2.9778177690633405,3.02218223093666,59.556355381266805,60.443644618733195,3.2565789473684212,-0.8808885654117878,0.0,-2.5882352941176436,3.1822344322344316,-35.26923076923076,,,-0.8872892374663888
400,2.9785810356442326,3.0214189643557674,59.57162071288465,60.42837928711535,3.4323601973684212,-0.9666594266655547,5.279370985038285,13.333333333333343,3.0,-35.99816849816849,,,-0.8567585742306913
433,2.980738612451463,3.0192613875485375,59.61477224902926,60.38522775097074,3.6081414473684212,-0.5184341154242782,5.266608709828108,21.303030303030287,2.8177655677655684,-35.08699633699633,,,-0.7704555019414867
466,2.982489972886269,3.0175100271137314,59.64979945772538,60.35020054227462,3.7839226973684212,0.19339690502632267,5.271484309654316,23.264705882352956,3.7289377289377263,-35.08699633699633,,,-0.700401084549239
500,2.9822859914144657,3.0177140085855347,59.64571982828931,60.35428017171069,4.135485197368421,0.970098347032309,10.531663065400519,23.96969696969695,3.0,-36.72710622710621,,,-0.7085603434213819
533,2.9853907280944423,3.0146092719055577,59.707814561888846,60.292185438111154,4.311266447368421,1.7660192299033817,5.293771511881608,23.969696969697026,2.6355311355311373,-35.99816849816849,,,-0.5843708762223023
566,2.9831928876362706,3.01680711236373,59.663857752725406,60.336142247274594,4.662828947368421,2.5609490740118206,10.514379992884928,15.49999999999999,3.7289377289377263,-34.54029304029303,,,-0.6722844945491885
600,2.9861909529419854,3.013809047058015,59.7238190588397,60.2761809411603,4.838610197368421,3.0764634863673184,5.286024263905357,18.636363636363612,1.906593406593394,-35.81593406593406,,,-0.5523618823205956
633,2.9855818086238686,3.014418191376132,59.71163617247737,60.28836382752263,5.190172697368421,3.6974669360157955,10.55059735604788,18.666666666666668,2.8177655677655684,-35.81593406593406,,,-0.576727655045265
666,2.9862496658708517,3.0137503341291487,59.72499331741703,60.27500668258297,5.365953947368421,4.3140972096842845,5.272219195602409,10.32352941176473,2.6355311355311373,-34.54029304029303,,,-0.5500133651659361
700,2.9867887426323922,3.013211257367608,59.73577485264784,60.26422514735216,5.541735197368421,4.65905437868042,5.261120847732962,10.66666666666664,2.4532967032967052,-35.08699633699633,,,-0.5284502947043123
733,2.9879790225256304,3.01202097747437,59.7595804505126,60.2404195494874,5.717516447368421,5.016044191916917,5.269933152662299,13.303030303030292,2.0888278388278256,-37.09157509157507,,,-0.4808390989748009
766,2.9901580229074844,3.009841977092516,59.803160458149684,60.196839541850316,5.717516447368421,5.4569316263602605,0.0,10.352941176470589,2.8177655677655684,-36.90934065934064,,,-0.3936790837006261
800,2.990196798986434,3.0098032010135665,59.80393597972868,60.19606402027132,5.893297697368421,5.802687915101127,5.269102240739731,13.303030303030338,2.8177655677655684,-35.26923076923076,,,-0.3921280405426392
833,2.991233026394315,3.0087669736056855,59.824660527886294,60.175339472113706,6.069078947368421,6.244564093331186,5.292157183143596,13.333333333333307,2.8177655677655684,-35.99816849816849,,,-0.35067894422740675
866,2.9922335322889095,3.007766467711091,59.84467064577819,60.15532935422181,6.244860197368421,6.689055330484042,5.269377391835641,12.911764705882343,2.271062271062257,-36.18040293040292,,,-0.3106587084436279
900,2.991425967358693,3.0085740326413073,59.82851934717386,60.17148065282614,6.596422697368421,7.119642586669224,10.54259365298638,13.333333333333334,2.271062271062257,-35.45146520146519,,,-0.3429613056522763
933,2.992570671521373,3.0074293284786275,59.851413430427456,60.148586569572544,6.772203947368421,7.562485172391262,5.264628355395124,7.969696969696987,2.6355311355311373,-35.45146520146519,,,-0.29717313914508797
966,2.993030135519299,3.0069698644807015,59.860602710385976,60.139397289614024,6.947985197368421,7.8272272776572915,5.288895831585214,7.764705882352941,3.1822344322344316,-35.45146520146519,,,-0.27879457922805445
1000,2.992273620970419,3.0077263790295814,59.845472419408374,60.154527580591626,7.123766447368421,8.086144162666402,5.265930757950489,2.6666666666666488,2.8177655677655684,-36.18040293040292,,,-0.3090551611832519
1033,2.9907896854004186,3.0092103145995814,59.81579370800837,60.18420629199163,7.475328947368421,8.176321797332804,10.531727427076163,5.333333333333315,2.6355311355311373,-35.26923076923076,,,-0.3684125839832612
1066,2.9922136721935524,3.007786327806448,59.844273443871046,60.155726556128954,7.651110197368421,8.354180472057113,5.266559005316758,5.147058823529428,3.0,-34.54029304029303,,,-0.3114531122579098
1100,2.993056551566355,3.0069434484336455,59.8611310313271,60.1388689686729,7.826891447368421,8.526155567998648,5.273610474397703,8.0,2.0888278388278256,-34.175824175824175,,,-0.2777379373458033
1133,2.993552186827749,3.0064478131722514,59.871043736554974,60.128956263445026,8.002672697368421,8.791719120004563,5.295342637865749,8.000000000000053,2.0888278388278256,-35.99816849816849,,,-0.2579125268900487
1166,2.997338732498317,3.0026612675016833,59.946774649966336,60.053225350033664,8.002672697368421,9.062131961803923,0.0,12.911764705882343,2.8177655677655684,-36.54487179487179,,,-0.10645070006732349
1200,2.9973550432376603,3.00264495676234,59.9471008647532,60.0528991352468,8.178453947368421,9.492635786670805,5.272315814881397,13.333333333333261,3.1822344322344316,-36.54487179487179,,,-0.10579827049359126
1233,2.9953389896003504,3.00466101039965,59.906779792007,60.093220207993,8.530016447368421,9.935768319785842,10.517904379177475,7.969696969696987,2.8177655677655684,-35.63369963369963,,,-0.1864404159859934
1266,2.995888601695487,3.004111398304513,59.91777203390974,60.08222796609026,8.881578947368421,10.203399455071455,10.545246813425207,10.352941176470589,2.6355311355311373,-35.08699633699633,,,-0.16445593218051907
1300,2.9982249878802887,3.0017750121197118,59.96449975760577,60.03550024239423,9.057360197368421,10.54877621955435,5.269903924081486,10.636363636363635,1.5421245421245309,-37.45604395604394,,,-0.0710004847884525
1333,2.9965636935865185,3.003436306413482,59.93127387173037,60.06872612826963,9.408922697368421,10.90198395200749,10.547613649352273,8.0,2.8177655677655684,-35.26923076923076,,,-0.13745225653925539
1366,2.9964710539913884,3.003528946008612,59.92942107982776,60.07057892017224,9.760485197368421,11.167873805891972,10.570612049203335,7.764705882352966,3.0,-34.54029304029303,,,-0.1411578403444834
1400,2.9971287526197568,3.0028712473802432,59.942575052395135,60.057424947604865,10.112047697368421,11.427545144559318,10.529355731445884,10.636363636363564,2.271062271062257,-36.36263736263735,,,-0.11484989520973501
1433,3.000764452393153,2.9992355476068475,60.01528904786306,59.98471095213694,10.287828947368421,11.782945936005328,5.290416934593048,16.000000000000053,2.0888278388278256,-35.45146520146519,,,0.030578095726107632
